SYST-MOR-0007453.bam	macrocarpa_OTB
SYST-MOR-0007454.bam	macrocarpa_OTB
SYST-MOR-0007455.bam	macrocarpa_QPA
SYST-MOR-0007456.bam	macrocarpa_QPA
SYST-MOR-0007457.bam	macrocarpa_QPA
SYST-MOR-0007458.bam	macrocarpa_QPA
SYST-MOR-0007459.bam	macrocarpa_QPA
SYST-MOR-0007460.bam	macrocarpa_QPA
SYST-MOR-0007461.bam	macrocarpa_QPA
SYST-MOR-0007462.bam	macrocarpa_QPA
SYST-MOR-0007463.bam	macrocarpa_QPA
SYST-MOR-0007464.bam	macrocarpa_QPA
SYST-MOR-0007465.bam	macrocarpa_QPA
SYST-MOR-0007466.bam	macrocarpa_PKS
SYST-MOR-0007467.bam	macrocarpa_PKS
SYST-MOR-0007468.bam	macrocarpa_PKS
SYST-MOR-0007469.bam	macrocarpa_PKS
SYST-MOR-0007470.bam	macrocarpa_PKS
SYST-MOR-0007471.bam	xxx
SYST-MOR-0007472.bam	macrocarpa_PKS
SYST-MOR-0007473.bam	macrocarpa_PKS
SYST-MOR-0007474.bam	macrocarpa_PKS
SYST-MOR-0007475.bam	macrocarpa_PKS
SYST-MOR-0007476.bam	macrocarpa_DPS
SYST-MOR-0007477.bam	macrocarpa_DPS
SYST-MOR-0007478.bam	macrocarpa_DPS
SYST-MOR-0007479.bam	macrocarpa_DPS
SYST-MOR-0007480.bam	macrocarpa_DPS
SYST-MOR-0007481.bam	macrocarpa_DPS
SYST-MOR-0007482.bam	macrocarpa_DPS
SYST-MOR-0007483.bam	macrocarpa_DPS
SYST-MOR-0007484.bam	macrocarpa_DPS
SYST-MOR-0007485.bam	macrocarpa_DPS
SYST-MOR-0007486.bam	macrocarpa_CSP
SYST-MOR-0007487.bam	macrocarpa_CSP
SYST-MOR-0007488.bam	macrocarpa_CSP
SYST-MOR-0007489.bam	macrocarpa_CSP
SYST-MOR-0007490.bam	macrocarpa_CSP
SYST-MOR-0007491.bam	macrocarpa_CSP
SYST-MOR-0007492.bam	macrocarpa_CSP
SYST-MOR-0007493.bam	macrocarpa_CSP
SYST-MOR-0007494.bam	macrocarpa_CSP
SYST-MOR-0007495.bam	macrocarpa_CSP
SYST-MOR-0007496.bam	macrocarpa_SF
SYST-MOR-0007497.bam	macrocarpa_SF
SYST-MOR-0007498.bam	macrocarpa_SF
SYST-MOR-0007499.bam	macrocarpa_SF
SYST-MOR-0007500.bam	macrocarpa_SF
SYST-MOR-0007501.bam	macrocarpa_SF
SYST-MOR-0007502.bam	macrocarpa_SF
SYST-MOR-0007503.bam	macrocarpa_SF
SYST-MOR-0007504.bam	macrocarpa_SF
SYST-MOR-0007505.bam	macrocarpa_SF
