,Sample,alb1,alb2,bic1,bic2,lob1,lob2,lyr1,lyr2,mac1,mac2,mar,mic,mon,mue1,sin,ste,alb_mic,mic_mon,mic_alb,mue_pri,pri_mue,ste_mar5,sin_mar5,ste_mar,ste_sin,Run,pri,mue2,alb5,bic_lyr,pri2,colnum,species,state,site,lat,long
1485,SYST-MOR-0006860,1e-05,NA,1.3e-05,NA,1.3e-05,NA,1e-05,NA,1e-05,1e-05,NA,1e-05,1e-05,NA,NA,NA,NA,NA,NA,1e-05,0.999884,1e-05,1e-05,NA,NA,1,NA,NA,NA,NA,NA,OK_TGP_125_MG,Quercus muehlenbergii Engelm.,Oklahoma,Tallgrass Prairie Preserve ,36.845779,-96.428592
1486,SYST-MOR-0006860,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,1e-05,1e-05,1.7e-05,NA,1e-05,NA,NA,NA,NA,0.999883,NA,NA,NA,1e-05,NA,19,NA,NA,NA,NA,NA,OK_TGP_125_MG,Quercus muehlenbergii Engelm.,Oklahoma,Tallgrass Prairie Preserve ,36.845779,-96.428592
1487,SYST-MOR-0006860,1e-05,NA,1e-05,NA,1.5e-05,1e-05,1e-05,NA,1.2e-05,NA,NA,1e-05,1e-05,0.999883,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,1e-05,NA,12,1e-05,NA,NA,NA,NA,OK_TGP_125_MG,Quercus muehlenbergii Engelm.,Oklahoma,Tallgrass Prairie Preserve ,36.845779,-96.428592
1488,SYST-MOR-0006861,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,0.99989,1e-05,1e-05,1e-05,1e-05,NA,1e-05,NA,NA,NA,NA,1e-05,NA,NA,NA,1e-05,NA,19,NA,NA,NA,NA,NA,OK_TGP_126_MG,Quercus macrocarpa Michx.,Oklahoma,Tallgrass Prairie Preserve ,36.846022,-96.428747
1489,SYST-MOR-0006862,NA,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,0.99899,NA,NA,1e-05,0.00091,1e-05,NA,1e-05,NA,NA,NA,NA,NA,NA,1e-05,NA,9,1e-05,1e-05,NA,NA,NA,OK_TGP_127_MG,Quercus macrocarpa Michx.,Oklahoma,Tallgrass Prairie Preserve ,36.846654,-96.429275
1490,SYST-MOR-0006863,1e-05,NA,1e-05,1e-05,1e-05,NA,1e-05,NA,1e-05,NA,NA,1e-05,1e-05,0.95643,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,1e-05,NA,3,0.04347,NA,NA,NA,NA,OK_TGP_128_MG,Quercus muehlenbergii Engelm.,Oklahoma,Tallgrass Prairie Preserve ,36.846613,-96.429364
1491,SYST-MOR-0006863,1e-05,NA,NA,NA,1e-05,NA,NA,NA,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,1e-05,NA,NA,1e-05,NA,OK_TGP_128_MG,Quercus muehlenbergii Engelm.,Oklahoma,Tallgrass Prairie Preserve ,36.846613,-96.429364
1492,SYST-MOR-0006863,1e-05,1e-05,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,NA,1e-05,1e-05,NA,1e-05,NA,NA,NA,NA,0.99989,NA,NA,NA,1e-05,NA,14,NA,NA,NA,NA,NA,OK_TGP_128_MG,Quercus muehlenbergii Engelm.,Oklahoma,Tallgrass Prairie Preserve ,36.846613,-96.429364
1493,SYST-MOR-0006864,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,1e-05,NA,NA,1.6e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,0.999884,1e-05,NA,NA,2,1e-05,NA,NA,NA,NA,OK_TGP_129_MG,Quercus stellata Wangenh.,Oklahoma,Tallgrass Prairie Preserve ,36.846825,-96.429918
1494,SYST-MOR-0006864,NA,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,NA,NA,1e-05,1e-05,1.4e-05,NA,1e-05,NA,NA,NA,NA,NA,NA,0.999886,NA,9,1e-05,1e-05,NA,NA,NA,OK_TGP_129_MG,Quercus stellata Wangenh.,Oklahoma,Tallgrass Prairie Preserve ,36.846825,-96.429918
1495,SYST-MOR-0006864,1e-05,1e-05,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,NA,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,0.99989,1e-05,NA,NA,8,1e-05,NA,NA,NA,NA,OK_TGP_129_MG,Quercus stellata Wangenh.,Oklahoma,Tallgrass Prairie Preserve ,36.846825,-96.429918
1496,SYST-MOR-0006864,NA,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,1e-05,0.99989,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,17,1e-05,1e-05,NA,NA,NA,OK_TGP_129_MG,Quercus stellata Wangenh.,Oklahoma,Tallgrass Prairie Preserve ,36.846825,-96.429918
1497,SYST-MOR-0006864,1e-05,NA,1e-05,1e-05,1e-05,NA,1e-05,NA,1e-05,NA,NA,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,0.99989,NA,3,1e-05,NA,NA,NA,NA,OK_TGP_129_MG,Quercus stellata Wangenh.,Oklahoma,Tallgrass Prairie Preserve ,36.846825,-96.429918
1498,SYST-MOR-0006864,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1e-05,NA,NA,NA,NA,OK_TGP_129_MG,Quercus stellata Wangenh.,Oklahoma,Tallgrass Prairie Preserve ,36.846825,-96.429918
1499,SYST-MOR-0006864,2e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,1e-05,NA,1e-05,0.99988,NA,NA,NA,1e-05,NA,NA,NA,NA,NA,10,NA,NA,1e-05,NA,NA,OK_TGP_129_MG,Quercus stellata Wangenh.,Oklahoma,Tallgrass Prairie Preserve ,36.846825,-96.429918
1500,SYST-MOR-0006864,1e-05,NA,1e-05,NA,2e-05,NA,1e-05,NA,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99988,4,1e-05,NA,NA,NA,NA,OK_TGP_129_MG,Quercus stellata Wangenh.,Oklahoma,Tallgrass Prairie Preserve ,36.846825,-96.429918
1501,SYST-MOR-0006865,1e-05,NA,1e-05,1e-05,1e-05,NA,1e-05,NA,1e-05,NA,NA,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,0.99989,NA,3,1e-05,NA,NA,NA,NA,OK_TGP_130_MG,Quercus stellata Wangenh.,Oklahoma,Tallgrass Prairie Preserve ,36.844153,-96.427088
1502,SYST-MOR-0006865,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,1.3e-05,0.015521,1e-05,1.2e-05,NA,1e-05,NA,NA,NA,NA,1e-05,NA,NA,NA,0.984373,NA,19,NA,NA,NA,NA,NA,OK_TGP_130_MG,Quercus stellata Wangenh.,Oklahoma,Tallgrass Prairie Preserve ,36.844153,-96.427088
1503,SYST-MOR-0006865,1e-05,1e-05,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,NA,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,0.99989,NA,6,1e-05,NA,NA,NA,NA,OK_TGP_130_MG,Quercus stellata Wangenh.,Oklahoma,Tallgrass Prairie Preserve ,36.844153,-96.427088
1504,SYST-MOR-0006865,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,NA,1e-05,1e-05,1.8e-05,NA,NA,NA,NA,NA,NA,NA,0.999879,1e-05,NA,NA,22,1.3e-05,1e-05,NA,NA,NA,OK_TGP_130_MG,Quercus stellata Wangenh.,Oklahoma,Tallgrass Prairie Preserve ,36.844153,-96.427088
1505,SYST-MOR-0006865,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,NA,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,0.99989,NA,5,1e-05,NA,NA,NA,NA,OK_TGP_130_MG,Quercus stellata Wangenh.,Oklahoma,Tallgrass Prairie Preserve ,36.844153,-96.427088
1506,SYST-MOR-0006865,NA,NA,1e-05,NA,1e-05,NA,1e-05,NA,1.1e-05,1e-05,NA,NA,1e-05,1e-05,1e-05,NA,1e-05,NA,NA,NA,NA,NA,NA,0.999889,NA,9,1e-05,1e-05,NA,NA,NA,OK_TGP_130_MG,Quercus stellata Wangenh.,Oklahoma,Tallgrass Prairie Preserve ,36.844153,-96.427088
1507,SYST-MOR-0006865,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,0.019883,1e-05,1e-05,1e-05,1e-05,0.980017,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1e-05,NA,NA,NA,NA,OK_TGP_130_MG,Quercus stellata Wangenh.,Oklahoma,Tallgrass Prairie Preserve ,36.844153,-96.427088
1508,SYST-MOR-0006865,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,NA,1e-05,1e-05,NA,NA,NA,NA,NA,NA,1e-05,1e-05,0.99989,1e-05,NA,NA,23,NA,NA,NA,NA,NA,OK_TGP_130_MG,Quercus stellata Wangenh.,Oklahoma,Tallgrass Prairie Preserve ,36.844153,-96.427088
1509,SYST-MOR-0006865,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,1.7e-05,1e-05,1.7e-05,1e-05,0.999876,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,1e-05,NA,NA,NA,NA,OK_TGP_130_MG,Quercus stellata Wangenh.,Oklahoma,Tallgrass Prairie Preserve ,36.844153,-96.427088
1510,SYST-MOR-0006865,1e-05,NA,1e-05,NA,1e-05,1e-05,1e-05,NA,1e-05,NA,1e-05,NA,NA,1e-05,1e-05,0.99989,NA,1e-05,NA,NA,NA,NA,NA,NA,NA,15,1e-05,NA,NA,NA,NA,OK_TGP_130_MG,Quercus stellata Wangenh.,Oklahoma,Tallgrass Prairie Preserve ,36.844153,-96.427088
1511,SYST-MOR-0006865,1e-05,NA,1e-05,NA,1e-05,1e-05,1e-05,NA,1e-05,NA,NA,1e-05,1.1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,0.999889,NA,12,1e-05,NA,NA,NA,NA,OK_TGP_130_MG,Quercus stellata Wangenh.,Oklahoma,Tallgrass Prairie Preserve ,36.844153,-96.427088
1512,SYST-MOR-0006865,1.3e-05,1e-05,1e-05,NA,1.3e-05,NA,1.5e-05,NA,1e-05,NA,NA,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,0.999878,1e-05,NA,NA,8,1e-05,NA,NA,NA,NA,OK_TGP_130_MG,Quercus stellata Wangenh.,Oklahoma,Tallgrass Prairie Preserve ,36.844153,-96.427088
1513,SYST-MOR-0006865,NA,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,1e-05,0.99989,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,17,1e-05,1e-05,NA,NA,NA,OK_TGP_130_MG,Quercus stellata Wangenh.,Oklahoma,Tallgrass Prairie Preserve ,36.844153,-96.427088
1514,SYST-MOR-0006865,1e-05,1e-05,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,NA,1e-05,1e-05,NA,1e-05,NA,NA,NA,NA,1e-05,NA,NA,NA,0.99989,NA,14,NA,NA,NA,NA,NA,OK_TGP_130_MG,Quercus stellata Wangenh.,Oklahoma,Tallgrass Prairie Preserve ,36.844153,-96.427088
1515,SYST-MOR-0006865,1e-05,NA,NA,NA,1e-05,NA,NA,NA,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,1e-05,NA,NA,1e-05,NA,OK_TGP_130_MG,Quercus stellata Wangenh.,Oklahoma,Tallgrass Prairie Preserve ,36.844153,-96.427088
1516,SYST-MOR-0006865,1e-05,1e-05,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,NA,NA,NA,1e-05,1e-05,NA,NA,1e-05,NA,NA,NA,NA,NA,0.99989,NA,18,1e-05,NA,NA,NA,NA,OK_TGP_130_MG,Quercus stellata Wangenh.,Oklahoma,Tallgrass Prairie Preserve ,36.844153,-96.427088
1517,SYST-MOR-0006865,1e-05,NA,1e-05,NA,1.3e-05,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,1e-05,NA,1e-05,0.999887,NA,NA,NA,1e-05,NA,NA,NA,NA,NA,10,NA,NA,1e-05,NA,NA,OK_TGP_130_MG,Quercus stellata Wangenh.,Oklahoma,Tallgrass Prairie Preserve ,36.844153,-96.427088
1518,SYST-MOR-0006865,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,1e-05,NA,NA,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,0.99989,1e-05,NA,NA,2,1e-05,NA,NA,NA,NA,OK_TGP_130_MG,Quercus stellata Wangenh.,Oklahoma,Tallgrass Prairie Preserve ,36.844153,-96.427088
1519,SYST-MOR-0006865,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,0.395576,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.604324,4,1e-05,NA,NA,NA,NA,OK_TGP_130_MG,Quercus stellata Wangenh.,Oklahoma,Tallgrass Prairie Preserve ,36.844153,-96.427088
1520,SYST-MOR-0006865,1e-05,NA,1e-05,NA,2e-05,NA,1e-05,NA,1e-05,1e-05,NA,1e-05,1e-05,NA,NA,NA,NA,NA,NA,1e-05,1.4e-05,0.999876,1e-05,NA,NA,1,NA,NA,NA,NA,NA,OK_TGP_130_MG,Quercus stellata Wangenh.,Oklahoma,Tallgrass Prairie Preserve ,36.844153,-96.427088
1521,SYST-MOR-0006865,1e-05,1e-05,1e-05,1e-05,1e-05,NA,1e-05,NA,1e-05,NA,NA,1e-05,1e-05,NA,1e-05,NA,NA,NA,NA,1e-05,NA,NA,NA,0.99989,NA,20,NA,NA,NA,NA,NA,OK_TGP_130_MG,Quercus stellata Wangenh.,Oklahoma,Tallgrass Prairie Preserve ,36.844153,-96.427088
1522,SYST-MOR-0006865,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,NA,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,0.99989,1e-05,NA,NA,21,1e-05,NA,NA,NA,1e-05,OK_TGP_130_MG,Quercus stellata Wangenh.,Oklahoma,Tallgrass Prairie Preserve ,36.844153,-96.427088
1523,SYST-MOR-0006865,1e-05,NA,1e-05,1e-05,1e-05,NA,1e-05,NA,1e-05,NA,NA,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,0.99989,NA,13,1e-05,NA,NA,NA,NA,OK_TGP_130_MG,Quercus stellata Wangenh.,Oklahoma,Tallgrass Prairie Preserve ,36.844153,-96.427088
1524,SYST-MOR-0006866,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,0.99989,NA,NA,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,1e-05,1e-05,NA,NA,22,1e-05,1e-05,NA,NA,NA,OK_TGP_131_MG,Quercus macrocarpa Michx.,Oklahoma,Tallgrass Prairie Preserve ,36.844363,-96.426753
1525,SYST-MOR-0006867,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,1e-05,1e-05,1e-05,NA,1e-05,NA,NA,NA,NA,1e-05,NA,NA,NA,0.99989,NA,19,NA,NA,NA,NA,NA,OK_TGP_132_MG,Quercus stellata Wangenh.,Oklahoma,Tallgrass Prairie Preserve ,36.855211,-96.423107
1526,SYST-MOR-0006867,1.9e-05,NA,1e-05,NA,1e-05,1e-05,1e-05,NA,1e-05,NA,NA,2e-05,1e-05,1.3e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,0.999868,NA,12,1e-05,NA,NA,NA,NA,OK_TGP_132_MG,Quercus stellata Wangenh.,Oklahoma,Tallgrass Prairie Preserve ,36.855211,-96.423107
1527,SYST-MOR-0006867,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,1.6e-05,NA,NA,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,0.999884,1e-05,NA,NA,21,1e-05,NA,NA,NA,1e-05,OK_TGP_132_MG,Quercus stellata Wangenh.,Oklahoma,Tallgrass Prairie Preserve ,36.855211,-96.423107
1528,SYST-MOR-0006867,1e-05,1e-05,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,NA,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,0.99989,1e-05,NA,NA,8,1e-05,NA,NA,NA,NA,OK_TGP_132_MG,Quercus stellata Wangenh.,Oklahoma,Tallgrass Prairie Preserve ,36.855211,-96.423107
1529,SYST-MOR-0006867,1.5e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,0.370963,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.628932,4,1e-05,NA,NA,NA,NA,OK_TGP_132_MG,Quercus stellata Wangenh.,Oklahoma,Tallgrass Prairie Preserve ,36.855211,-96.423107
1530,SYST-MOR-0006867,1e-05,1e-05,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,NA,1e-05,1e-05,NA,1e-05,NA,NA,NA,NA,1e-05,NA,NA,NA,0.99989,NA,14,NA,NA,NA,NA,NA,OK_TGP_132_MG,Quercus stellata Wangenh.,Oklahoma,Tallgrass Prairie Preserve ,36.855211,-96.423107
1531,SYST-MOR-0006867,1.4e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,NA,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,0.999886,1e-05,NA,NA,22,1e-05,1e-05,NA,NA,NA,OK_TGP_132_MG,Quercus stellata Wangenh.,Oklahoma,Tallgrass Prairie Preserve ,36.855211,-96.423107
1532,SYST-MOR-0006867,1e-05,1e-05,1e-05,1e-05,1e-05,NA,1e-05,NA,1e-05,NA,NA,1e-05,1e-05,NA,1e-05,NA,NA,NA,NA,1e-05,NA,NA,NA,0.99989,NA,20,NA,NA,NA,NA,NA,OK_TGP_132_MG,Quercus stellata Wangenh.,Oklahoma,Tallgrass Prairie Preserve ,36.855211,-96.423107
1533,SYST-MOR-0006867,1e-05,NA,1e-05,1e-05,1e-05,NA,1e-05,NA,1e-05,NA,NA,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,0.99989,NA,13,1e-05,NA,NA,NA,NA,OK_TGP_132_MG,Quercus stellata Wangenh.,Oklahoma,Tallgrass Prairie Preserve ,36.855211,-96.423107
1534,SYST-MOR-0006868,1e-05,1e-05,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,NA,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,0.99989,NA,6,1e-05,NA,NA,NA,NA,OK_TGP_133_MG,Quercus stellata Wangenh.,Oklahoma,Tallgrass Prairie Preserve ,36.84763,-96.422002
1535,SYST-MOR-0006868,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,1e-05,1e-05,1e-05,NA,1e-05,NA,NA,NA,NA,1e-05,NA,NA,NA,0.99989,NA,19,NA,NA,NA,NA,NA,OK_TGP_133_MG,Quercus stellata Wangenh.,Oklahoma,Tallgrass Prairie Preserve ,36.84763,-96.422002
1536,SYST-MOR-0006868,1e-05,1e-05,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,NA,1e-05,1e-05,NA,1e-05,NA,NA,NA,NA,1e-05,NA,NA,NA,0.99989,NA,14,NA,NA,NA,NA,NA,OK_TGP_133_MG,Quercus stellata Wangenh.,Oklahoma,Tallgrass Prairie Preserve ,36.84763,-96.422002
1537,SYST-MOR-0006868,1e-05,1e-05,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,NA,NA,NA,1e-05,1.1e-05,NA,NA,1e-05,NA,NA,NA,NA,NA,0.999889,NA,18,1e-05,NA,NA,NA,NA,OK_TGP_133_MG,Quercus stellata Wangenh.,Oklahoma,Tallgrass Prairie Preserve ,36.84763,-96.422002
1538,SYST-MOR-0006868,1e-05,NA,1e-05,NA,1e-05,NA,1.7e-05,NA,1e-05,1e-05,NA,1.3e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,0.999881,NA,5,1e-05,NA,NA,NA,NA,OK_TGP_133_MG,Quercus stellata Wangenh.,Oklahoma,Tallgrass Prairie Preserve ,36.84763,-96.422002
1539,SYST-MOR-0006868,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,NA,1e-05,1e-05,NA,NA,NA,NA,NA,NA,1e-05,1e-05,0.99989,1e-05,NA,NA,23,NA,NA,NA,NA,NA,OK_TGP_133_MG,Quercus stellata Wangenh.,Oklahoma,Tallgrass Prairie Preserve ,36.84763,-96.422002
1540,SYST-MOR-0006868,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1e-05,NA,NA,NA,NA,OK_TGP_133_MG,Quercus stellata Wangenh.,Oklahoma,Tallgrass Prairie Preserve ,36.84763,-96.422002
1541,SYST-MOR-0006868,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,NA,1e-05,1e-05,NA,NA,NA,NA,NA,NA,1e-05,1e-05,0.99989,1e-05,NA,NA,1,NA,NA,NA,NA,NA,OK_TGP_133_MG,Quercus stellata Wangenh.,Oklahoma,Tallgrass Prairie Preserve ,36.84763,-96.422002
1542,SYST-MOR-0006868,1e-05,NA,1e-05,1e-05,1e-05,NA,1e-05,NA,1e-05,NA,NA,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,0.99989,NA,13,1e-05,NA,NA,NA,NA,OK_TGP_133_MG,Quercus stellata Wangenh.,Oklahoma,Tallgrass Prairie Preserve ,36.84763,-96.422002
1543,SYST-MOR-0006868,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,NA,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,0.99989,1e-05,NA,NA,21,1e-05,NA,NA,NA,1e-05,OK_TGP_133_MG,Quercus stellata Wangenh.,Oklahoma,Tallgrass Prairie Preserve ,36.84763,-96.422002
1544,SYST-MOR-0006868,1e-05,NA,1.6e-05,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999884,4,1e-05,NA,NA,NA,NA,OK_TGP_133_MG,Quercus stellata Wangenh.,Oklahoma,Tallgrass Prairie Preserve ,36.84763,-96.422002
1545,SYST-MOR-0006868,1e-05,NA,1.8e-05,NA,1.1e-05,NA,1e-05,1e-05,1e-05,NA,NA,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,0.999881,1e-05,NA,NA,2,1e-05,NA,NA,NA,NA,OK_TGP_133_MG,Quercus stellata Wangenh.,Oklahoma,Tallgrass Prairie Preserve ,36.84763,-96.422002
1546,SYST-MOR-0006868,NA,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,1e-05,0.99989,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,17,1e-05,1e-05,NA,NA,NA,OK_TGP_133_MG,Quercus stellata Wangenh.,Oklahoma,Tallgrass Prairie Preserve ,36.84763,-96.422002
1547,SYST-MOR-0006868,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,1e-05,NA,NA,NA,NA,OK_TGP_133_MG,Quercus stellata Wangenh.,Oklahoma,Tallgrass Prairie Preserve ,36.84763,-96.422002
1548,SYST-MOR-0006868,1.6e-05,NA,1e-05,NA,1e-05,2e-05,1e-05,NA,1e-05,NA,1e-05,NA,NA,1.3e-05,1e-05,0.999871,NA,1e-05,NA,NA,NA,NA,NA,NA,NA,15,1e-05,NA,NA,NA,NA,OK_TGP_133_MG,Quercus stellata Wangenh.,Oklahoma,Tallgrass Prairie Preserve ,36.84763,-96.422002
1549,SYST-MOR-0006869,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,1e-05,1e-05,1e-05,NA,1e-05,NA,NA,NA,NA,0.99989,NA,NA,NA,1e-05,NA,19,NA,NA,NA,NA,NA,OK_TGP_134_MG,Quercus muehlenbergii Engelm.,Oklahoma,Tallgrass Prairie Preserve ,36.846,-96.428886
1550,SYST-MOR-0006869,1e-05,NA,NA,NA,1e-05,NA,NA,NA,1e-05,1e-05,1e-05,1e-05,1e-05,0.99989,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,1e-05,NA,NA,1e-05,NA,OK_TGP_134_MG,Quercus muehlenbergii Engelm.,Oklahoma,Tallgrass Prairie Preserve ,36.846,-96.428886
1551,SYST-MOR-0006869,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,NA,NA,1e-05,1e-05,0.99989,NA,NA,NA,NA,NA,NA,NA,1e-05,1e-05,NA,NA,21,1e-05,NA,NA,NA,1e-05,OK_TGP_134_MG,Quercus muehlenbergii Engelm.,Oklahoma,Tallgrass Prairie Preserve ,36.846,-96.428886
1552,SYST-MOR-0006869,1e-05,NA,1e-05,1e-05,1e-05,NA,1e-05,NA,1e-05,NA,NA,1e-05,1e-05,0.99989,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,1e-05,NA,13,1e-05,NA,NA,NA,NA,OK_TGP_134_MG,Quercus muehlenbergii Engelm.,Oklahoma,Tallgrass Prairie Preserve ,36.846,-96.428886
1553,SYST-MOR-0006870,1e-05,NA,1e-05,1e-05,1e-05,NA,1e-05,NA,0.99989,NA,NA,1e-05,1e-05,1e-05,1e-05,NA,NA,NA,NA,NA,NA,NA,NA,1e-05,NA,3,1e-05,NA,NA,NA,NA,TN_BCP_148_MG,Quercus macrocarpa Michx.,Tennessee,Bledsoe Creek State Park ,36.375797,-86.357923
1554,SYST-MOR-0006871,1e-05,NA,1e-05,NA,1e-05,NA,1e-05,1e-05,1e-05,NA,NA,1e-05,1e-05,0.99989,NA,NA,NA,NA,NA,NA,NA,1e-05,1e-05,NA,NA,2,1e-05,NA,NA,NA,NA,TN_BCP_149_MG,Quercus muehlenbergii Engelm.,Tennessee,Bledsoe Creek State Park ,36.375636,-86.357897
1555,SYST-MOR-0006871,1e-05,1e-05,1e-05,1e-05,1e-05,NA,1e-05,NA,1e-05,NA,NA,1e-05,1e-05,NA,1e-05,NA,NA,NA,NA,0.99989,NA,NA,NA,1e-05,NA,20,NA,NA,NA,NA,NA,TN_BCP_149_MG,Quercus muehlenbergii Engelm.,Tennessee,Bledsoe Creek State Park ,36.375636,-86.357897
